company_name,company_id,locations,industries,size,description,tags,twitter,company_page,job_page,logo_link
Opendoor,11753,"Atlanta, GA;Dallas, TX;Fort Worth, TX;Phoenix, AZ;San Francisco, CA;Seattle, WA;Tempe, AZ;Toronto, Canada",Real Estate & Construction;Technology,"{'name': 'Large Size', 'short_name': 'large'}","Opendoor simplifies the home buying and selling process, empowering folks with the freedom to move.",,,https://www.themuse.com/companies/opendoor,https://www.themuse.com/search/jobs/c-opendoor,https://assets.themuse.com/uploaded/companies/11753/small_logo.png?v=0243c885228593b531dfd2461d7a8ccdde511ffcc7be3f802ccb3c1e13a435cf
Bankjoy,12256,"Austin, TX;Chicago, IL;Flexible / Remote;Los Angeles, CA;New York, NY;Phoenix, AZ;San Francisco, CA;Troy, MI",Engineering;Financial Services;Technology,"{'name': 'Small Size', 'short_name': 'small'}",Bankjoy delivers award-winning online and mobile banking technology to banks and credit unions—big and small. ,,,https://www.themuse.com/companies/bankjoy,https://www.themuse.com/search/jobs/c-bankjoy,https://assets.themuse.com/uploaded/companies/12256/small_logo.png?v=bc098494ff72e60dcafd8ca2e6b886522f7bd43d3a4b5c0a132478d8dfd0e425
Equity Lifestyle Properties,11723,"Chicago, IL;Clermont, FL;Denver, CO;East Stroudsburg, PA;Homestead, FL;Kissimmee, FL;Lancaster, PA;Las Vegas, NV;Leesburg, FL;Lexington, NC;Lititz, PA;Longview, WA;Millville, NJ;Niles, MI;Orlando, FL;Palm Springs, CA;Phoenix, AZ;Plant City, FL;Reading, PA;Santa Cruz, CA;Sarasota, FL;Sierra Vista, AZ;Tampa, FL;Tucson, AZ;Vineland, NJ;Williamsburg, VA",Real Estate & Construction;Travel and Hospitality,"{'name': 'Large Size', 'short_name': 'large'}","ELS owns and operates manufactured home communities, RV resorts, and campgrounds across North America.",,,https://www.themuse.com/companies/equitylifestyleproperties,https://www.themuse.com/search/jobs/c-equitylifestyleproperties,https://assets.themuse.com/uploaded/companies/11723/small_logo.png?v=9499ada87a3f048800bd7f770025ad72e3f4130d185400c15797f44c4c6aa104
ELC Beauty,15000242,"New York, NY",Consumer Goods & Services,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/elcbeauty,https://www.themuse.com/search/jobs/c-elcbeauty,https://assets.themuse.com/uploaded/companies/15000242/small_logo.png
PepsiCo,11715,"Chicago, IL;New York, NY;Palo Alto, CA;Plano, TX;Purchase, NY",Consumer Goods & Services;Food & Beverage;Manufacturing,"{'name': 'Large Size', 'short_name': 'large'}","Headquartered in Purchase, NY, PepsiCo operates in over 200 countries and territories around the globe. ",,,https://www.themuse.com/companies/pepsico,https://www.themuse.com/search/jobs/c-pepsico,https://assets.themuse.com/uploaded/companies/11715/small_logo.png?v=06075427e07cc88f541030745ecaf607ff1a8952a247490c3274240e804acff9
Rockstar Games,15000189,"New York, NY",Entertainment & Gaming,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/rockstargames,https://www.themuse.com/search/jobs/c-rockstargames,https://assets.themuse.com/uploaded/companies/15000189/small_logo.png
Socure,12005,"New York, NY",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/socure,https://www.themuse.com/search/jobs/c-socure,https://assets.themuse.com/uploaded/companies/12005/small_logo.png?v=6f832183bf92e23f1c524eecdd49a1d207a98f0fe02586876562cf738a81bcd7
Realtor.com,15000282,"Santa Clara, CA",Real Estate & Construction,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/realtorcom,https://www.themuse.com/search/jobs/c-realtorcom,https://assets.themuse.com/uploaded/companies/15000282/small_logo.png
Taskrabbit,15000317,Flexible / Remote,Technology,"{'name': 'Medium Size', 'short_name': 'medium'}","At Taskrabbit, we want to make your neighborhood a little more familiar. Whether it’s a handyman (or woman!), a housecleaner, moving help or delivery person, we’re imagining a world where everyone will have a go-to team to make everyday life easier. As a company we celebrate innovation, inclusion and hard work. 

As a pioneer of the sharing economy, Taskrabbit was founded on the premise of neighbors helping neighbors. Since then, our network has grown to eight countries and 75+ cities, yet our core mission of creating a better everyday life for everyday people has remained the same. Together with IKEA, we’re creating more opportunities for people to earn a consistent, meaningful income on their own terms.",,,https://www.themuse.com/companies/taskrabbit,https://www.themuse.com/search/jobs/c-taskrabbit,https://assets.themuse.com/uploaded/companies/15000317/small_logo.png
PNC,15000255,"Pittsburgh, PA",Financial Services;Technology,"{'name': 'Large Size', 'short_name': 'large'}","At PNC, we foster a work environment where employees can thrive while delivering a great customer experience. Here, you’ll be given the flexibility, trust and respect to do things that matter to you and support your career growth, while enabling you to make a positive impact on the people and communities around you.

We have been committed to providing our clients with great service and powerful financial expertise to help them meet their financial goals. We are proud of our longstanding history of supporting not only our customers
but also our communities, employees and shareholders.",,,https://www.themuse.com/companies/pnc,https://www.themuse.com/search/jobs/c-pnc,https://assets.themuse.com/uploaded/companies/15000255/small_logo.png
PwC,11831,"Atlanta, GA;Boston, MA;Chicago, IL;Dallas, TX;Denver, CO;London, United Kingdom;Los Angeles, CA;New York, NY;San Francisco, CA;Tampa, FL;Washington, DC",Consulting,"{'name': 'Large Size', 'short_name': 'large'}",TBD,,,https://www.themuse.com/companies/pwc,https://www.themuse.com/search/jobs/c-pwc,https://assets.themuse.com/uploaded/companies/11831/small_logo.png?v=254a2ab49125cf85eb3c9c33245bafd5e06b85495a2309b8a65e960d853b743e
WWE,15000284,"Darien, CT",Entertainment & Gaming,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/wwe,https://www.themuse.com/search/jobs/c-wwe,https://assets.themuse.com/uploaded/companies/15000284/small_logo.png
Pluralsight,1519,"Austin, TX;Bangalore, India;Draper, UT;Dublin, Ireland",Education;Technology,"{'name': 'Large Size', 'short_name': 'large'}",Pluralsight democratizes professional learning by making specialized education available to everyone.,,,https://www.themuse.com/companies/pluralsight,https://www.themuse.com/search/jobs/c-pluralsight,https://assets.themuse.com/uploaded/companies/1519/small_logo.png?v=b48ac04593d2bc357aa525963bf387b17c6cf9aa63a156c6d45d5c97ea6d6f67
Wind River,12261,"Nepean, Canada;Oakland, CA",Client Services;Engineering;Technology;Telecom,"{'name': 'Large Size', 'short_name': 'large'}","Wind River is a global leader in delivering software for intelligent connected systems and offers a comprehensive, edge-to-cloud software portfolio.",,,https://www.themuse.com/companies/windriver,https://www.themuse.com/search/jobs/c-windriver,https://assets.themuse.com/uploaded/companies/12261/small_logo.png?v=3ce8b87662081995859c7f38e1c60ac43b16afc3a9fba4d5518960487b6e772e
iQmetrix,12118,"Vancouver, Canada",Technology,"{'name': 'Medium Size', 'short_name': 'medium'}","Currently powering 20,000 retail locations and growing, we are designed for the complexities of wireless retail.",,,https://www.themuse.com/companies/iqmetrix,https://www.themuse.com/search/jobs/c-iqmetrix,https://assets.themuse.com/uploaded/companies/12118/small_logo.png?v=fd8718e43c44308a1995dbb51b5190b2ab38dd3c912735710ce3effbfe2a68eb
Santander US,15000276,"Boston, MA",Financial Services,"{'name': 'Large Size', 'short_name': 'large'}","At Santander Bank, it’s our mission to help people and businesses prosper. That goes for our clients, our communities, our team members, and our future team members.",,,https://www.themuse.com/companies/santanderus,https://www.themuse.com/search/jobs/c-santanderus,https://assets.themuse.com/uploaded/companies/15000276/small_logo.png
Reputation.com,12297,"Redwood City, CA",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/reputationcom,https://www.themuse.com/search/jobs/c-reputationcom,https://assets.themuse.com/uploaded/companies/12297/small_logo.png?v=67f1996e5d2403d7262d696491c27ef499e00460b25b6c429796f9ea3f3b1c2c
Flutterwave,12317,"San Francisco, CA",Financial Services;Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/flutterwave,https://www.themuse.com/search/jobs/c-flutterwave,https://assets.themuse.com/uploaded/companies/12317/small_logo.png?v=5db09264f46531ec0a6e4074d6be90b0120fc804eedd06d6efaa8d46e8838342
EcoVadis,12069,"Paris, France",Consulting;Technology,"{'name': 'Medium Size', 'short_name': 'medium'}",TBD,,,https://www.themuse.com/companies/ecovadis,https://www.themuse.com/search/jobs/c-ecovadis,https://assets.themuse.com/uploaded/companies/12069/small_logo.png?v=fe5e7131e201233e09fa1b3084f4411cb0d477e264e6f44934351230be228094
Cencora,15000318,"Conshohocken, PA",Healthcare;Healthtech;Pharmaceutical;Veterinary,"{'name': 'Large Size', 'short_name': 'large'}","Our team members are at the heart of everything we do. At Cencora, we are united in our responsibility to create healthier futures, and every person here is essential to us being able to deliver on that purpose. If you want to make a difference at the center of health, come join our innovative company and help us improve the lives of people and animals everywhere.",,,https://www.themuse.com/companies/cencora,https://www.themuse.com/search/jobs/c-cencora,https://assets.themuse.com/uploaded/companies/15000318/small_logo.png
Revature,15000103,"Reston, VA",Engineering;Information Technology;Software;Technology,"{'name': 'Large Size', 'short_name': 'large'}",Revature is the leading provider of entry-level tech talent powering global leaders.,,,https://www.themuse.com/companies/revature,https://www.themuse.com/search/jobs/c-revature,https://assets.themuse.com/uploaded/companies/15000103/small_logo.png?v=e107d9713127d0e9253e7db229cfcb128b4bd73db66d5424607c6b5ad61a893e
"The TJX Companies, Inc.",15000229,"Framingham, MA;Marlborough, MA",Retail,"{'name': 'Large Size', 'short_name': 'large'}","TJX is the leading off-price apparel and home fashions retailer in the U.S. and worldwide, with four global home offices, seven brands, and nearly 4,700 stores in nine countries, and five distinctive branded e-commerce sites. As Associates, we make a difference with our contributions—collaborating in delighting shoppers with hidden treasures. Our merchandise is ever-changing and the sense of wonder never-ending at the stores our customers love.",,,https://www.themuse.com/companies/thetjxcompaniesinc,https://www.themuse.com/search/jobs/c-thetjxcompaniesinc,https://assets.themuse.com/uploaded/companies/15000229/small_logo.png
Apple,11802,"Cupertino, CA",Consumer Goods & Services;Information Technology;Software;Technology,"{'name': 'Large Size', 'short_name': 'large'}",Working at Apple means doing more than you ever thought possible and having more impact than you ever imagined. ,Featured;Fortune 1000,,https://www.themuse.com/companies/apple,https://www.themuse.com/search/jobs/c-apple,https://assets.themuse.com/uploaded/companies/11802/small_logo.png?v=68744d330bdc480f212a3305c1608ffca4a11dae7c700cc01cc4c65102f8a095
NEXT Insurance,12393,"Palo Alto, CA",Insurance;Technology,"{'name': 'Medium Size', 'short_name': 'medium'}","NEXT Insurance is an insurtech startup that offers fast, tailored, and affordable insurance to small businesses. ",,,https://www.themuse.com/companies/nextinsurance,https://www.themuse.com/search/jobs/c-nextinsurance,https://assets.themuse.com/uploaded/companies/12393/small_logo.png?v=f6da70a08ddd45f294ad0c4fa651236a8bc0d35bb32126eaf1b9a4995177c0a4
UKG,566,"Atlanta, GA;Flexible / Remote;Fort Lauderdale, FL;Indianapolis, IN;Lowell, MA;Noida, India;Santa Ana, CA;Toronto, Canada",Technology,"{'name': 'Large Size', 'short_name': 'large'}",UKG is a cloud-based capital management technology company—helping organizations increase workforce productivity with people-centric solutions.,,UltimateHCM,https://www.themuse.com/companies/ukg,https://www.themuse.com/search/jobs/c-ukg,https://assets.themuse.com/uploaded/companies/566/small_logo.png?v=287ac569b3bd5a1999b9e9705403299e8387448dbcb58bfcc6ffc5b3acec3c45
Chobani,12046,"Norwich, NY",Food & Beverage,"{'name': 'Medium Size', 'short_name': 'medium'}",TBD,,,https://www.themuse.com/companies/chobani,https://www.themuse.com/search/jobs/c-chobani,https://assets.themuse.com/uploaded/companies/12046/small_logo.png?v=2cf352dee97dd4f63b95fac32d367e93b962362aa872eed94a67b68942a378f8
MicroStrategy,12308,"Vienna, VA",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/microstrategy,https://www.themuse.com/search/jobs/c-microstrategy,https://assets.themuse.com/uploaded/companies/12308/small_logo.png?v=c0fb724edf0c04928a1f99e7c058855740957151ceef775752278c7b4c89fc4b
Bird,12255,"Santa Monica, CA",Engineering;Technology;Travel and Hospitality,"{'name': 'Medium Size', 'short_name': 'medium'}",Bird is making the world more livable one ride at a time. Find Bird scooters and its partners in 100+ cities around the globe.,,,https://www.themuse.com/companies/bird,https://www.themuse.com/search/jobs/c-bird,https://assets.themuse.com/uploaded/companies/12255/small_logo.png?v=91c5eaa89b4153d1d7c6f18ef740f4f32412d8c3120773a1d38512275373b6b1
Mars Inc.,12178,"McLean, VA",Consumer Goods & Services;Food & Beverage;Manufacturing,"{'name': 'Large Size', 'short_name': 'large'}","Mars is a family-owned business with more than 130,000 associates globally, making diverse products and offering services for people and pets.",,,https://www.themuse.com/companies/marsinc,https://www.themuse.com/search/jobs/c-marsinc,https://assets.themuse.com/uploaded/companies/12178/small_logo.png?v=66411dae79697a4cfe281f26389c5072fbdc249bdf04f72a28e5df7c36ca3194
Newchip,12305,"Austin, TX",Financial Services;Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/newchip,https://www.themuse.com/search/jobs/c-newchip,https://assets.themuse.com/uploaded/companies/12305/small_logo.png?v=f3988c9b44829a3c20c34d9848d9fc9ae816455b83b63e2002711c54c7522eac
Arapahoe County Sheriff's Office,15000233,"Centennial, CO",Government;Law;Telecom,"{'name': 'Large Size', 'short_name': 'large'}","Staffed by more than 800 commissioned and civilian employees, the Sheriff's Office provides both law enforcement and detention operations. The Sheriff's Office also provides public safety services for the City of Centennial and towns of Bennett, Deer Trail, and Foxfield. We serve nearly 200,000 citizens across 864 square miles and we are proud of the quality service we provide to them.",,,https://www.themuse.com/companies/arapahoecountysheriffsoffice,https://www.themuse.com/search/jobs/c-arapahoecountysheriffsoffice,https://assets.themuse.com/uploaded/companies/15000233/small_logo.png
Ginkgo Bioworks,15000260,"Boston, MA",Biotechnology,"{'name': 'Large Size', 'short_name': 'large'}","Ginkgo Bioworks offers end-to-end synthetic biology R&D services. We can help companies discover, engineer, and optimize proteins and enzymes, screen millions of strain variants, and scale-up fermentation. The combination of our lab automation, massive datasets, ML and AI tools, and our ability to understand biology thanks to genomics, is creating new momentum for our partners to develop products with biology.",,,https://www.themuse.com/companies/ginkgobioworks,https://www.themuse.com/search/jobs/c-ginkgobioworks,https://assets.themuse.com/uploaded/companies/15000260/small_logo.png
CURLS,12093,"Frisco, TX",Fashion and Beauty,"{'name': 'Small Size', 'short_name': 'small'}",placeholder,,,https://www.themuse.com/companies/curls,https://www.themuse.com/search/jobs/c-curls,https://assets.themuse.com/uploaded/companies/12093/small_logo.png?v=25a70146b4a732b6196c42e96457682be8ed09eecf944cf9cc6d6ec5f2beab84
Epic Insurance Brokers and Consultants,12013,"San Francisco, CA",Insurance,"{'name': 'Large Size', 'short_name': 'large'}",TBD,,,https://www.themuse.com/companies/epicinsurancebrokersandconsultants,https://www.themuse.com/search/jobs/c-epicinsurancebrokersandconsultants,https://assets.themuse.com/uploaded/companies/12013/small_logo.png?v=a460251a4590b3adc1ba3f414cc51ed2c6b97d20a9112388b1862d2192a5a8bd
Urban Bush Women,12136,"New York, NY",Arts & Music,"{'name': 'Small Size', 'short_name': 'small'}",UBW seeks to bring the untold and under-told histories and stories of disenfranchised people to light through dance. ,,,https://www.themuse.com/companies/urbanbushwomen,https://www.themuse.com/search/jobs/c-urbanbushwomen,https://assets.themuse.com/uploaded/companies/12136/small_logo.png?v=db0f48ab4eee451234de7a9b6bd9e804872f5ac8448993bf3732c22b49166aa6
Sanofi U.S.,12225,"Boston, MA;Bridgewater, NJ;Chattanooga, TN;Swiftwater, PA",Biotechnology,"{'name': 'Large Size', 'short_name': 'large'}","People at Sanofi are dedicated to making a difference in patients’ daily lives, enabling them to enjoy a healthier life.",,,https://www.themuse.com/companies/sanofius,https://www.themuse.com/search/jobs/c-sanofius,https://assets.themuse.com/uploaded/companies/12225/small_logo.png?v=8a39455c3f56beb7b9997a5cdf84f482a4e754d7542e2268f3010c03552ddad3
CGI,15000161,"Fairfax, VA",Consulting;Technology,"{'name': 'Large Size', 'short_name': 'large'}","At CGI, we use the power of technology to help clients drive forward their holistic digital transformation. We deliver comprehensive, scalable and sustainable services for our clients in the areas of digital transformation, advanced analytics, intelligent automation, cloud and IT modernization and sustainability.",,,https://www.themuse.com/companies/cgi,https://www.themuse.com/search/jobs/c-cgi,https://assets.themuse.com/uploaded/companies/15000161/small_logo.png
Mark Anthony Group,15000537,"Toronto, Canada",Food & Beverage;Manufacturing,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/markanthonygroup,https://www.themuse.com/search/jobs/c-markanthonygroup,https://assets.themuse.com/uploaded/companies/15000537/small_logo.png
Carewell,12032,"Charlotte, NC",Healthcare,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/carewell,https://www.themuse.com/search/jobs/c-carewell,https://assets.themuse.com/uploaded/companies/12032/small_logo.png?v=0792f68abb191ddd210debc9f1f05cb155777c9b5a8722b0e8cf06c5582cc35c
Netskope,15000451,"Santa Clara, CA",Software;Technology,"{'name': 'Large Size', 'short_name': 'large'}","Netskope is a cloud security platform that provides solutions to help organizations secure their data and users in the cloud. Netskope's primary focus is on cloud security, and it offers a range of features to address various aspects of cloud security challenges.",,,https://www.themuse.com/companies/netskope,https://www.themuse.com/search/jobs/c-netskope,https://assets.themuse.com/uploaded/companies/15000451/small_logo.png
Verizon Communications,204,"New York, NY",Consumer Goods & Services,"{'name': 'Large Size', 'short_name': 'large'}",Verizon Wireless is the leading wireless provider in the U.S.—revolutionizing the way people connect and communicate. ,,,https://www.themuse.com/companies/verizoncommunications,https://www.themuse.com/search/jobs/c-verizoncommunications,https://assets.themuse.com/uploaded/companies/204/small_logo.png?v=5a27d523a65d458e2c7abf4002acd17128357b08e84dc697b59704d3ad5e0971
Instacart,11829,"Flexible / Remote;San Francisco, CA;Toronto, Canada",Consumer Goods & Services;Food & Beverage;Technology,"{'name': 'Large Size', 'short_name': 'large'}",Instacart is a North American leader in online grocery and one of the fastest-growing companies in e-commerce. ,,,https://www.themuse.com/companies/instacart,https://www.themuse.com/search/jobs/c-instacart,https://assets.themuse.com/uploaded/companies/11829/small_logo.png?v=f742c4ea20aa2c1fd594ecf25c8e00eb01745f168a0c56850d9e71bd2221fd70
TIAA,12340,"New York, NY",Insurance,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/tiaa,https://www.themuse.com/search/jobs/c-tiaa,https://assets.themuse.com/uploaded/companies/12340/small_logo.png?v=df62028fb4d59e0cb0bb3121a40a5f6807081aa0a072945244cfc48c57da6e5d
Publix,12060,"Lakeland, FL",Food & Beverage,"{'name': 'Large Size', 'short_name': 'large'}",TBD,,,https://www.themuse.com/companies/publix,https://www.themuse.com/search/jobs/c-publix,https://assets.themuse.com/uploaded/companies/12060/small_logo.png?v=de74e7f952f093fc4ae07521b725a271c08630a07cdda3b7c0e6904556c0a617
MediaCom,11775,"Ann Arbor, MI;Chicago, IL;Los Angeles, CA;New York, NY",Advertising and Agencies,"{'name': 'Large Size', 'short_name': 'large'}",MediaCom is a media advertising agency for a variety of global brands. ,,,https://www.themuse.com/companies/mediacom,https://www.themuse.com/search/jobs/c-mediacom,https://assets.themuse.com/uploaded/companies/11775/small_logo.png?v=cb734feb3293e31a5030cd237a9de64e12d126645c08d0dc198e46f0bd381e70
Braze,15000206,"Manhattan, NY",Client Services;Software,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/braze,https://www.themuse.com/search/jobs/c-braze,https://assets.themuse.com/uploaded/companies/15000206/small_logo.png
Garrett Advancing Motion,15000309,"Nyon, Switzerland",Engineering;Manufacturing;Technology,"{'name': 'Large Size', 'short_name': 'large'}","We are a global innovator and technology leader that enables vehicles to be cleaner, more efficient and connected. With a nearly 70-year legacy, we serve customers worldwide with passenger vehicle, commercial vehicle, aftermarket replacement, and performance enhancement solutions.
Our comprehensive portfolio of emission-reducing and zero-emission solutions advance sustainable motion, from world-class turbocharging and electric boosting technologies for hybrids, to electrified powertrains and automotive software.",,,https://www.themuse.com/companies/garrettadvancingmotion,https://www.themuse.com/search/jobs/c-garrettadvancingmotion,https://assets.themuse.com/uploaded/companies/15000309/small_logo.png
JustFix.nyc,11991,"New York, NY",Social Good,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/justfixnyc,https://www.themuse.com/search/jobs/c-justfixnyc,https://assets.themuse.com/uploaded/companies/11991/small_logo.png?v=cb23a0bcffdfddc866b015b2d000defec0a0e9855986b880ef71235cd14e99ed
Skyepoint Decisions,12070,"Dulles, VA",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/skyepointdecisions,https://www.themuse.com/search/jobs/c-skyepointdecisions,https://assets.themuse.com/uploaded/companies/12070/small_logo.png?v=bb2352a4a4322664649689e2b4b2287f07ef4ef56012159b5390eb34481538b5
Wipro,15000238,"Bangalore, India",Consulting,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/wipro,https://www.themuse.com/search/jobs/c-wipro,https://assets.themuse.com/uploaded/companies/15000238/small_logo.png
Mattel,11859,"East Aurora, NY;El Segundo, CA;Middleton, WI;Montreal, Canada",Consumer Goods & Services;Entertainment & Gaming;Manufacturing,"{'name': 'Large Size', 'short_name': 'large'}","Mattel creates innovative products and experiences that inspire, entertain, and develop children through play.",,,https://www.themuse.com/companies/mattel,https://www.themuse.com/search/jobs/c-mattel,https://assets.themuse.com/uploaded/companies/11859/small_logo.png?v=bb01139a9efb293f6a4ae96daf77cd2a3644ba4671430a9ff2a125240a6b415e
Talend,12290,"Redwood City, CA",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/talend,https://www.themuse.com/search/jobs/c-talend,https://assets.themuse.com/uploaded/companies/12290/small_logo.png?v=d94e58846f5b6edf7714c7dcbfeb74ea6c3b5424c999c8b5d30b75e6d4aab5b0
"Stimulus, Inc.",12276,"Philadelphia, PA",Technology,"{'name': 'Small Size', 'short_name': 'small'}",Stimulus is a relationship intelligence platform that uses data and analytics to help companies of all sizes make better purchasing decisions.,,,https://www.themuse.com/companies/stimulusinc,https://www.themuse.com/search/jobs/c-stimulusinc,https://assets.themuse.com/uploaded/companies/12276/small_logo.png?v=5b7e9cd2a55ce10e284bdba4c8728176adaac716b922f293b4e78b71fca648d8
Thermo Fisher Scientific,15000383,"Carlsbad, CA;Waltham, MA",Biotechnology;Healthtech;Manufacturing;Pharmaceutical,"{'name': 'Large Size', 'short_name': 'large'}","Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them. Our global team delivers an unrivaled combination of innovative technologies, purchasing convenience and pharmaceutical services through our industry-leading brands, including Thermo Scientific, Applied Biosystems, Invitrogen, Fisher Scientific, and more.",,,https://www.themuse.com/companies/thermofisherscientific,https://www.themuse.com/search/jobs/c-thermofisherscientific,https://assets.themuse.com/uploaded/companies/15000383/small_logo.png
State Farm,12221,"Atlanta, GA;Bloomington, IL;Dallas, TX;Phoenix, AZ",Financial Services;Insurance,"{'name': 'Large Size', 'short_name': 'large'}",State Farm helps customers protect the things that matter most to them.,,,https://www.themuse.com/companies/statefarm,https://www.themuse.com/search/jobs/c-statefarm,https://assets.themuse.com/uploaded/companies/12221/small_logo.png?v=ccb7b160aa8635479ac532e32d27b53a15cff8a6afac4d4739767617bb7a49ad
Elastic,12151,"San Francisco, CA",Technology,"{'name': 'Large Size', 'short_name': 'large'}",Elastic takes the power of search and applies it to a variety of use cases.,,,https://www.themuse.com/companies/elastic,https://www.themuse.com/search/jobs/c-elastic,https://assets.themuse.com/uploaded/companies/12151/small_logo.png?v=c00410a8f0981ab6762e4a3f7e7b1d3765a3a7894ca4a3cbcf59b2e44c764e31
Right At School,12175,"Evanston, IL",Arts & Music;Education;Social Good,"{'name': 'Large Size', 'short_name': 'large'}",Right At School is the perfect place for you to blend your passion for students and career growth goals.,,,https://www.themuse.com/companies/rightatschool,https://www.themuse.com/search/jobs/c-rightatschool,https://assets.themuse.com/uploaded/companies/12175/small_logo.png?v=a9dc13a7b8d310914accfc3db479b655e39e56e7ba7122df6803d31046bc57ff
Box,1061,"Austin, TX;New York, NY;San Francisco, CA",Technology,"{'name': 'Large Size', 'short_name': 'large'}","Box helps companies replace outdated technological systems in favor of using the cloud to securely store files, collaborate on content, and access information from anywhere—on any device.",,,https://www.themuse.com/companies/box,https://www.themuse.com/search/jobs/c-box,https://assets.themuse.com/uploaded/companies/1061/small_logo.png?v=3302cdaf8cd3cfe3ecdc4004a503b64234180f12ef13e014c33b7818ade50ac4
Johns Hopkins Police Department,15000510,"Baltimore, MD",Education;Law,"{'name': 'Medium Size', 'short_name': 'medium'}","As a progressive leader in public safety, we are committed to the equitable delivery of police services that prioritize the well-being of our students, faculty, staff, and campus guests. We seek to build a relationship of mutual trust by engaging our community partners as co-creators of a safe and open environment.",,,https://www.themuse.com/companies/johnshopkinspolicedepartment,https://www.themuse.com/search/jobs/c-johnshopkinspolicedepartment,https://assets.themuse.com/uploaded/companies/15000510/small_logo.png
Capital Group,15000215,"Amsterdam, Netherlands;Atlanta, GA;Carmel, IN;Chicago, IL;Frankfurt, Germany;Geneva, Switzerland;Hong Kong;Irvine, CA;London, United Kingdom;Los Angeles, CA;Luxembourg City, Luxembourg;Madrid, Spain;Melbourne, Australia;Menlo Park, CA;Miami, FL;Milan, Italy;Montreal, Canada;Mumbai, India;New York, NY;Norfolk, VA;Reno, NV;San Antonio, TX;San Francisco, CA;Seattle, WA;Shanghai, China;Singapore;Sydney, Australia;Tokyo, Japan;Toronto, Canada;Washington, DC;Zurich, Switzerland",Financial Services,"{'name': 'Large Size', 'short_name': 'large'}","Since 1931, Capital Group associates have been helping people take control of their financial futures. We do so by staying true to our core beliefs, our approach to investing and our commitment to community. Today, we're one of the world's largest investment management organizations, managing $2.2 trillion in assets. We believe a financial goal is more than a number for our clients. It may represent a new home, a small business, a comfortable retirement or a college education. We help our clients go from dreaming to doing by focusing on our core beliefs and being grounded in our core values. In doing so, we have been helping people get from ""Can I?"" to ""I can"" for over 90 years.",,,https://www.themuse.com/companies/capitalgroup,https://www.themuse.com/search/jobs/c-capitalgroup,https://assets.themuse.com/uploaded/companies/15000215/small_logo.png
Intuitive,15000316,"Sunnyvale, CA",Engineering;Healthtech;Manufacturing;Technology,"{'name': 'Large Size', 'short_name': 'large'}","Intuitive advances minimally invasive care by innovating at the point of possibility. For nearly three decades we’ve created products and services born of inspiration and intelligence—from robotic-assisted surgical systems to data generation that unlocks the potential to benefit care systems worldwide.

We work closely and collaboratively with our customers to help achieve better outcomes, better care team experiences, better patient experiences, and lower cost of care.",,,https://www.themuse.com/companies/intuitive,https://www.themuse.com/search/jobs/c-intuitive,https://assets.themuse.com/uploaded/companies/15000316/small_logo.png
Sprinklr,11960,"Austin, TX;Boston, MA;Chicago, IL;Manhattan, NY;Portland, OR;San Francisco, CA;Washington, DC",Client Services;Media;Social Media;Technology,"{'name': 'Large Size', 'short_name': 'large'}",Sprinklr is a leading customer experience management (CXM) platform. ,,,https://www.themuse.com/companies/sprinklr,https://www.themuse.com/search/jobs/c-sprinklr,https://assets.themuse.com/uploaded/companies/11960/small_logo.png?v=feebc48ca6a88fa8a31e38554af2f5681c43c62a2ca7335a97b7c368a52e74cb
